,PC,Label,p_value
523,PC1,negative_Phenanthrenes and derivatives,0.42973351652088754
524,PC1,positive_Phenethylamines,0.4017094017094018
525,PC1,negative_Phenethylamines,1.0
526,PC1,positive_Phenol esters,0.4782899450680678
527,PC1,negative_Phenol esters,1.0
528,PC1,positive_Phenol ethers,0.6245721254155945
529,PC1,negative_Phenol ethers,1.0
530,PC1,positive_Phenolic glycosides,0.18305854487447157
531,PC1,negative_Phenolic glycosides,1.0
532,PC1,positive_Phenols,0.6098335620073521
533,PC1,negative_Phenols,0.04024663269234201
534,PC1,positive_Phenols and derivatives,1.0
535,PC1,negative_Phenols and derivatives,1.0
536,PC1,positive_Phenothiazines,1.0
537,PC1,negative_Phenothiazines,1.0
538,PC1,positive_Phenylacetamides,1.0
539,PC1,negative_Phenylacetamides,0.4479165593082338
540,PC1,positive_Phenylacetic acid derivatives,0.3010752688172043
541,PC1,negative_Phenylacetic acid derivatives,1.0
542,PC1,positive_Phenylalanine and derivatives,0.5406065964807113
543,PC1,negative_Phenylalanine and derivatives,1.0
544,PC1,positive_Phenylbenzodioxanes,0.39684951121605816
545,PC1,negative_Phenylbenzodioxanes,1.0
546,PC1,positive_Phenylbutylamines,0.45993031358885017
547,PC1,negative_Phenylbutylamines,1.0
548,PC1,positive_Phenylpropanes,0.38332977553245073
549,PC1,negative_Phenylpropanes,1.0
550,PC1,positive_Phenylpropanoic acids,0.3348908053126274
551,PC1,negative_Phenylpropanoic acids,1.0
552,PC1,positive_Phenylpropenes,0.47651448639157157
553,PC1,negative_Phenylpropenes,1.0
554,PC1,positive_Phenylpyruvic acid derivatives,1.0
555,PC1,negative_Phenylpyruvic acid derivatives,1.0
556,PC1,positive_Phosphatidylcholines,0.19522741832158869
557,PC1,negative_Phosphatidylcholines,0.24173702460642454
558,PC1,positive_Phosphatidylethanolamines,1.0
559,PC1,negative_Phosphatidylethanolamines,0.13842983704429537
560,PC1,"positive_Phosphatidylinositol-4,5-bisphosphates",1.0
561,PC1,"negative_Phosphatidylinositol-4,5-bisphosphates",1.0
562,PC1,positive_Phosphatidylinositols,1.0
563,PC1,negative_Phosphatidylinositols,1.0
564,PC1,positive_Phosphatidylserines,0.48275862068965514
565,PC1,negative_Phosphatidylserines,1.0
566,PC1,positive_Piperazines,1.0
567,PC1,negative_Piperazines,1.0
568,PC1,positive_Piperidines,0.24368329057709195
569,PC1,negative_Piperidines,0.3924358084663429
570,PC1,positive_Polyethylene glycols,0.4310344827586207
571,PC1,negative_Polyethylene glycols,1.0
572,PC1,positive_Polyprenols,1.0
573,PC1,negative_Polyprenols,1.0
574,PC1,positive_Proline and derivatives,0.5098600389223142
575,PC1,negative_Proline and derivatives,1.0
576,PC1,positive_Prostaglandins and related compounds,0.5854376943451087
577,PC1,negative_Prostaglandins and related compounds,1.0
578,PC1,positive_Pteridines and derivatives,1.0
579,PC1,negative_Pteridines and derivatives,1.0
580,PC1,"positive_Purine 2',3'-dideoxyribonucleosides",0.35483870967741943
581,PC1,"negative_Purine 2',3'-dideoxyribonucleosides",1.0
582,PC1,positive_Purine nucleosides,0.5872892253271306
583,PC1,negative_Purine nucleosides,1.0
584,PC1,positive_Purines and purine derivatives,1.0
585,PC1,negative_Purines and purine derivatives,1.0
586,PC1,positive_Pyrans,0.5706074124914206
587,PC1,negative_Pyrans,1.0
588,PC1,positive_Pyrazines,1.0
589,PC1,negative_Pyrazines,1.0
590,PC1,positive_Pyrenes,1.0
591,PC1,negative_Pyrenes,1.0
592,PC1,positive_Pyridinecarboxylic acids and derivatives,0.6024687859710878
593,PC1,negative_Pyridinecarboxylic acids and derivatives,1.0
594,PC1,positive_Pyridines and derivatives,0.5334352097635942
595,PC1,negative_Pyridines and derivatives,1.0
596,PC1,positive_Pyridoindoles,0.2792022792022792
597,PC1,negative_Pyridoindoles,1.0
598,PC1,positive_Pyridoxamines,0.07984290958763766
599,PC1,negative_Pyridoxamines,1.0
600,PC1,positive_Pyrimidine nucleosides,0.575113739242044
601,PC1,negative_Pyrimidine nucleosides,1.0
602,PC1,positive_Pyrimidines and pyrimidine derivatives,1.0
603,PC1,negative_Pyrimidines and pyrimidine derivatives,1.0
604,PC1,positive_Pyrroles,0.25470839260312944
605,PC1,negative_Pyrroles,1.0
606,PC1,positive_Pyrrolidines,1.0
607,PC1,negative_Pyrrolidines,1.0
608,PC1,positive_Pyrrolizines,0.44512489517952897
609,PC1,negative_Pyrrolizines,1.0
610,PC1,positive_Pyrroloquinolines,1.0
611,PC1,negative_Pyrroloquinolines,1.0
612,PC1,positive_Quaternary ammonium salts,0.3779453858795616
613,PC1,negative_Quaternary ammonium salts,1.0
614,PC1,positive_Quinic acids and derivatives,1.0
615,PC1,negative_Quinic acids and derivatives,0.4689655172413793
616,PC1,positive_Quinoline carboxylic acids,1.0
617,PC1,negative_Quinoline carboxylic acids,1.0
618,PC1,positive_Quinolines and derivatives,0.09590237593245571
619,PC1,negative_Quinolines and derivatives,1.0
620,PC1,positive_Quinone and hydroquinone lipids,1.0
621,PC1,negative_Quinone and hydroquinone lipids,1.0
622,PC1,positive_Retinoids,0.5325644504748984
623,PC1,negative_Retinoids,1.0
624,PC1,positive_Rotenoids,1.0
625,PC1,negative_Rotenoids,1.0
626,PC1,positive_Salicylic acids,1.0
627,PC1,negative_Salicylic acids,1.0
628,PC1,positive_Secondary alcohols,0.17354933959867924
629,PC1,negative_Secondary alcohols,1.0
630,PC1,positive_Sesquaterpenoids,1.0
631,PC1,negative_Sesquaterpenoids,1.0
632,PC1,positive_Sesquiterpenoids,0.43952665129857915
633,PC1,negative_Sesquiterpenoids,1.0
634,PC1,positive_Solanidines and derivatives,1.0
635,PC1,negative_Solanidines and derivatives,1.0
636,PC1,positive_Solanocapsine-type alkaloids,1.0
637,PC1,negative_Solanocapsine-type alkaloids,1.0
638,PC1,positive_Sphingolipids,0.1469212235375248
639,PC1,negative_Sphingolipids,1.4070531116350585e-07
640,PC1,positive_Spirosolanes and derivatives,0.5848163379728526
641,PC1,negative_Spirosolanes and derivatives,1.0
642,PC1,positive_Steroid acids,1.0
643,PC1,negative_Steroid acids,0.4298407997038134
644,PC1,positive_Steroid esters,1.0
645,PC1,negative_Steroid esters,1.0
646,PC1,positive_Steroid glucuronide conjugates,1.0
647,PC1,negative_Steroid glucuronide conjugates,0.2826086956521739
648,PC1,positive_Steroidal glycosides,1.0
649,PC1,negative_Steroidal glycosides,0.4139115500214684
650,PC1,positive_Steroidal saponins,0.34054054054054056
651,PC1,negative_Steroidal saponins,0.16398487143578458
652,PC1,positive_Stigmastanes and derivatives,0.3626944112232647
653,PC1,negative_Stigmastanes and derivatives,1.0
654,PC1,positive_Stilbene glycosides,1.0
655,PC1,negative_Stilbene glycosides,1.0
656,PC1,positive_Stilbenes,1.0
657,PC1,negative_Stilbenes,1.0
658,PC1,positive_Straight chain fatty acids,1.0
659,PC1,negative_Straight chain fatty acids,1.0
660,PC1,positive_Sugar acids and derivatives,1.0
661,PC1,negative_Sugar acids and derivatives,1.0
662,PC1,positive_Sugar alcohols,1.0
663,PC1,negative_Sugar alcohols,1.0
664,PC1,positive_Sulfated steroids,0.49366176894266794
665,PC1,negative_Sulfated steroids,1.0
666,PC1,positive_Sulfoxides,0.3018018018018018
667,PC1,negative_Sulfoxides,1.0
668,PC1,positive_Tannins,1.0
669,PC1,negative_Tannins,1.0
670,PC1,positive_Terpene glycosides,1.0
671,PC1,negative_Terpene glycosides,0.32287581699346396
672,PC1,positive_Terpene lactones,0.2840375586854461
673,PC1,negative_Terpene lactones,1.0
674,PC1,positive_Tertiary alcohols,1.0
675,PC1,negative_Tertiary alcohols,1.0
676,PC1,positive_Tetracyclines,1.0
677,PC1,negative_Tetracyclines,1.0
678,PC1,positive_Tetrahydrofurans,0.3844696969696969
679,PC1,negative_Tetrahydrofurans,1.0
680,PC1,positive_Tetrahydroisoquinolines,0.1569336988185321
681,PC1,negative_Tetrahydroisoquinolines,1.0
682,PC1,"positive_Tetrahydroxy bile acids, alcohols and derivatives",1.0
683,PC1,"negative_Tetrahydroxy bile acids, alcohols and derivatives",1.0
684,PC1,positive_Tetralins,1.0
685,PC1,negative_Tetralins,1.0
686,PC1,positive_Tetrapyrroles and derivatives,0.8326396725871835
687,PC1,negative_Tetrapyrroles and derivatives,1.0
688,PC1,positive_Tetraterpenoids,1.0
689,PC1,negative_Tetraterpenoids,1.0
690,PC1,positive_Thia fatty acids,1.0
691,PC1,negative_Thia fatty acids,1.0
692,PC1,positive_Thiazoles,0.3866771417657353
693,PC1,negative_Thiazoles,0.5484455820402069
694,PC1,positive_Thienopyridines,1.0
695,PC1,negative_Thienopyridines,1.0
696,PC1,positive_Thioacetals,1.0
697,PC1,negative_Thioacetals,1.0
698,PC1,positive_Thiocarboxylic acids and derivatives,1.0
699,PC1,negative_Thiocarboxylic acids and derivatives,0.5232371794871796
700,PC1,positive_Thiolactams,1.0
701,PC1,negative_Thiolactams,1.0
702,PC1,positive_Tocopherols,1.0
703,PC1,negative_Tocopherols,1.0
704,PC1,positive_Tocotrienols,0.24301270417422868
705,PC1,negative_Tocotrienols,1.0
706,PC1,positive_Toluenes,1.0
707,PC1,negative_Toluenes,1.0
708,PC1,positive_Triacylglycerols,0.6907160780322974
709,PC1,negative_Triacylglycerols,1.0
710,PC1,positive_Triazines,0.48805878750765463
711,PC1,negative_Triazines,1.0
712,PC1,positive_Tricarboxylic acids and derivatives,1.0
713,PC1,negative_Tricarboxylic acids and derivatives,1.0
714,PC1,positive_Trichothecenes,1.0
715,PC1,negative_Trichothecenes,1.0
716,PC1,positive_Trifluoromethylbenzenes,0.5079625794472613
717,PC1,negative_Trifluoromethylbenzenes,1.0
718,PC1,"positive_Trihydroxy bile acids, alcohols and derivatives",0.25289134535709884
719,PC1,"negative_Trihydroxy bile acids, alcohols and derivatives",1.0
720,PC1,positive_Triterpene saponins,1.0
721,PC1,negative_Triterpene saponins,1.0
722,PC1,positive_Triterpenoids,0.05319434679965128
723,PC1,negative_Triterpenoids,0.05736754283442744
724,PC1,positive_Tropane alkaloids,0.586379347834237
725,PC1,negative_Tropane alkaloids,1.0
726,PC1,positive_Tryptamines and derivatives,1.0
727,PC1,negative_Tryptamines and derivatives,1.0
728,PC1,positive_Tyrosine and derivatives,0.22375671441246323
729,PC1,negative_Tyrosine and derivatives,1.0
730,PC1,positive_Ubiquinols,1.0
731,PC1,negative_Ubiquinols,1.0
732,PC1,positive_Ubiquinones,0.5395721267903053
733,PC1,negative_Ubiquinones,0.34121621621621623
734,PC1,positive_Unsaturated hydrocarbons,0.16192124734434396
735,PC1,negative_Unsaturated hydrocarbons,1.0
736,PC1,positive_Very long-chain fatty acids,0.7256134832306684
737,PC1,negative_Very long-chain fatty acids,0.005423847762489756
738,PC1,positive_Vitamin D and derivatives,0.48271107689534326
739,PC1,negative_Vitamin D and derivatives,1.0
740,PC1,positive_Vitamin K compounds,0.4652406417112301
741,PC1,negative_Vitamin K compounds,1.0
742,PC1,positive_Wax monoesters,1.0
743,PC1,negative_Wax monoesters,1.0
744,PC1,positive_Withanolides and derivatives,0.619715177606746
745,PC1,negative_Withanolides and derivatives,1.0
746,PC1,positive_Xanthophylls,1.0
747,PC1,negative_Xanthophylls,1.0
748,PC1,positive_Xylenes,0.6396382890689183
749,PC1,negative_Xylenes,1.0
750,PC1,positive_m-Xylenes,0.19950738916256158
751,PC1,negative_m-Xylenes,1.0
752,PC1,positive_o-Hydroxybenzoic acid esters,0.5064339855455667
753,PC1,negative_o-Hydroxybenzoic acid esters,1.0
754,PC1,positive_p-Hydroxybenzoic acid alkyl esters,1.0
755,PC1,negative_p-Hydroxybenzoic acid alkyl esters,1.0
756,PC10,"positive_1,2-diacylglycerols",1.0
757,PC10,"negative_1,2-diacylglycerols",1.0
758,PC10,"positive_1,3-diacylglycerols",1.0
759,PC10,"negative_1,3-diacylglycerols",1.0
760,PC10,"positive_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",1.0
761,PC10,"negative_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",1.0
762,PC10,positive_1-(1Z-alkenyl)-glycero-3-phosphocholines,1.0
763,PC10,negative_1-(1Z-alkenyl)-glycero-3-phosphocholines,0.5980230671471579
764,PC10,positive_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,1.0
765,PC10,negative_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,1.0
766,PC10,"positive_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",1.0
767,PC10,"negative_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",1.0
768,PC10,positive_1-acyl-sn-glycero-3-phosphocholines,1.0
769,PC10,negative_1-acyl-sn-glycero-3-phosphocholines,0.08431508639289884
770,PC10,positive_1-acyl-sn-glycero-3-phosphoethanolamines,0.4935412149209966
771,PC10,negative_1-acyl-sn-glycero-3-phosphoethanolamines,0.5950486838433925
772,PC10,"positive_1-acyl-sn-glycerol-2,3-cyclic-phosphates",0.4701962236208811
773,PC10,"negative_1-acyl-sn-glycerol-2,3-cyclic-phosphates",1.0
774,PC10,positive_1-acyl-sn-glycerol-3-phosphoinositols,1.0
775,PC10,negative_1-acyl-sn-glycerol-3-phosphoinositols,1.0
776,PC10,positive_1-acylglycerol-3-phosphates,1.0
777,PC10,negative_1-acylglycerol-3-phosphates,1.0
778,PC10,"positive_1-alkyl,2-acylglycero-3-phosphocholines",1.0
779,PC10,"negative_1-alkyl,2-acylglycero-3-phosphocholines",1.0
780,PC10,"positive_1-alkyl,2-acylglycerophosphates",1.0
781,PC10,"negative_1-alkyl,2-acylglycerophosphates",1.0
782,PC10,positive_1-benzopyrans,1.0
783,PC10,negative_1-benzopyrans,1.0
784,PC10,positive_1-monoacylglycerols,0.6239062263755838
785,PC10,negative_1-monoacylglycerols,1.0
786,PC10,positive_2(hydroxyphenyl)acetic acids,1.0
787,PC10,negative_2(hydroxyphenyl)acetic acids,1.0
788,PC10,positive_2-acyl-sn-glycero-3-phosphocholines,0.2097745092540467
789,PC10,negative_2-acyl-sn-glycero-3-phosphocholines,1.0
790,PC10,positive_2-deoxystreptamine aminoglycosides,1.0
791,PC10,negative_2-deoxystreptamine aminoglycosides,1.0
792,PC10,positive_2-monoacylglycerols,1.0
793,PC10,negative_2-monoacylglycerols,0.5214909726266744
794,PC10,positive_2-polyprenyl-6-methoxyphenols,1.0
795,PC10,negative_2-polyprenyl-6-methoxyphenols,1.0
796,PC10,positive_21-hydroxysteroids,1.0
797,PC10,negative_21-hydroxysteroids,1.0
798,PC10,positive_3-hydroxysteroids,1.0
799,PC10,negative_3-hydroxysteroids,1.0
800,PC10,"positive_5,10-cycloaromadendrane sesquiterpenoids",0.26190476190476186
801,PC10,"negative_5,10-cycloaromadendrane sesquiterpenoids",1.0
802,PC10,positive_Abscisic acids and derivatives,1.0
803,PC10,negative_Abscisic acids and derivatives,1.0
804,PC10,positive_Acetals,1.0
805,PC10,negative_Acetals,1.0
806,PC10,positive_Acyclic diterpenoids,0.343587842846553
807,PC10,negative_Acyclic diterpenoids,0.45280529357323673
808,PC10,positive_Acyclic olefins,1.0
809,PC10,negative_Acyclic olefins,1.0
810,PC10,positive_Acyl carnitines,1.0
811,PC10,negative_Acyl carnitines,0.36897485758384146
812,PC10,positive_Acylaminobenzoic acid and derivatives,1.0
813,PC10,negative_Acylaminobenzoic acid and derivatives,0.5807759744638762
814,PC10,positive_Acylaminosugars,1.0
815,PC10,negative_Acylaminosugars,1.0
816,PC10,positive_Alanine and derivatives,1.0
817,PC10,negative_Alanine and derivatives,1.0
818,PC10,positive_Alcohols and polyols,1.0
819,PC10,negative_Alcohols and polyols,1.0
820,PC10,positive_Aldehydes,1.0
821,PC10,negative_Aldehydes,1.0
822,PC10,positive_Alkyl-phenylketones,0.22662665489666184
823,PC10,negative_Alkyl-phenylketones,0.48537692124612875
824,PC10,positive_Alloxazines and isoalloxazines,1.0
825,PC10,negative_Alloxazines and isoalloxazines,1.0
826,PC10,positive_Allyl sulfur compounds,1.0
827,PC10,negative_Allyl sulfur compounds,1.0
828,PC10,positive_Alpha amino acid amides,0.4388489208633093
829,PC10,negative_Alpha amino acid amides,1.0
830,PC10,positive_Alpha amino acid esters,0.1993701338465576
831,PC10,negative_Alpha amino acid esters,1.0
832,PC10,positive_Alpha amino acids,1.0
833,PC10,negative_Alpha amino acids,1.0
834,PC10,positive_Alpha amino acids and derivatives,0.6233542516717269
835,PC10,negative_Alpha amino acids and derivatives,1.0
836,PC10,positive_Alpha-acyloxy carbonyl compounds,1.0
837,PC10,negative_Alpha-acyloxy carbonyl compounds,1.0
838,PC10,"positive_Alpha-branched alpha,beta-unsaturated ketones",0.5136844879848876
839,PC10,"negative_Alpha-branched alpha,beta-unsaturated ketones",1.0
840,PC10,positive_Alpha-hydrogen aldehydes,1.0
841,PC10,negative_Alpha-hydrogen aldehydes,1.0
842,PC10,"positive_Amino acids, peptides, and analogues",0.4628190300679892
843,PC10,"negative_Amino acids, peptides, and analogues",0.47590736082381035
844,PC10,positive_Aminobenzamides,0.5390243902439025
845,PC10,negative_Aminobenzamides,1.0
846,PC10,positive_Aminobenzoic acids,1.0
847,PC10,negative_Aminobenzoic acids,1.0
848,PC10,positive_Aminoquinolines and derivatives,0.3903903903903904
849,PC10,negative_Aminoquinolines and derivatives,1.0
850,PC10,positive_Amphetamines and derivatives,0.5955667258229809
851,PC10,negative_Amphetamines and derivatives,1.0
852,PC10,positive_Anagyrine-type alkaloids,0.43181818181818177
853,PC10,negative_Anagyrine-type alkaloids,1.0
854,PC10,positive_Androgens and derivatives,1.0
855,PC10,negative_Androgens and derivatives,1.0
856,PC10,positive_Androstane steroids,1.0
857,PC10,negative_Androstane steroids,1.0
858,PC10,positive_Anilides,1.0
859,PC10,negative_Anilides,1.0
860,PC10,positive_Aniline and substituted anilines,1.0
861,PC10,negative_Aniline and substituted anilines,1.0
862,PC10,positive_Anisoles,1.0
863,PC10,negative_Anisoles,1.0
864,PC10,positive_Annonaceous acetogenins,0.37225679330070593
865,PC10,negative_Annonaceous acetogenins,1.0
866,PC10,positive_Aporphines,1.0
867,PC10,negative_Aporphines,1.0
868,PC10,positive_Artemisinins,1.0
869,PC10,negative_Artemisinins,1.0
870,PC10,positive_Aryl-aldehydes,1.0
871,PC10,negative_Aryl-aldehydes,1.0
872,PC10,positive_Aspartic acid and derivatives,1.0
873,PC10,negative_Aspartic acid and derivatives,1.0
874,PC10,positive_Azoles,1.0
875,PC10,negative_Azoles,0.40798994974874375
876,PC10,positive_Azolidines,0.23326324254377725
877,PC10,negative_Azolidines,0.5745043616177636
878,PC10,positive_Benzaldehydes,1.0
879,PC10,negative_Benzaldehydes,1.0
880,PC10,positive_Benzazepines,0.5401218563650505
881,PC10,negative_Benzazepines,1.0
882,PC10,positive_Benzene and substituted derivatives,0.3468751080072307
883,PC10,negative_Benzene and substituted derivatives,1.0
884,PC10,positive_Benzenediols,1.0
885,PC10,negative_Benzenediols,1.0
886,PC10,positive_Benzenesulfonic acids and derivatives,0.21859446675243333
887,PC10,negative_Benzenesulfonic acids and derivatives,1.0
888,PC10,positive_Benzidines,1.0
889,PC10,negative_Benzidines,1.0
890,PC10,positive_Benzimidazoles,1.0
891,PC10,negative_Benzimidazoles,1.0
892,PC10,positive_Benzodiazepines,1.0
893,PC10,negative_Benzodiazepines,1.0
894,PC10,positive_Benzodioxoles,1.0
895,PC10,negative_Benzodioxoles,1.0
896,PC10,positive_Benzoic acid esters,1.0
897,PC10,negative_Benzoic acid esters,1.0
898,PC10,positive_Benzoic acids and derivatives,1.0
899,PC10,negative_Benzoic acids and derivatives,1.0
900,PC10,positive_Benzopyrans,0.21303705099526737
901,PC10,negative_Benzopyrans,0.12970920145079146
902,PC10,positive_Benzopyrazoles,1.0
903,PC10,negative_Benzopyrazoles,1.0
904,PC10,positive_Benzoquinolines,1.0
905,PC10,negative_Benzoquinolines,0.6174533446247414
906,PC10,positive_Benzothiazepines,1.0
907,PC10,negative_Benzothiazepines,1.0
908,PC10,positive_Benzothiophenes,1.0
909,PC10,negative_Benzothiophenes,1.0
910,PC10,positive_Benzoxazines,1.0
911,PC10,negative_Benzoxazines,1.0
912,PC10,positive_Benzoxazolones,1.0
913,PC10,negative_Benzoxazolones,1.0
914,PC10,positive_Benzyl alcohols,1.0
915,PC10,negative_Benzyl alcohols,1.0
916,PC10,positive_Benzyloxycarbonyls,1.0
917,PC10,negative_Benzyloxycarbonyls,1.0
918,PC10,positive_Beta amino acids and derivatives,1.0
919,PC10,negative_Beta amino acids and derivatives,1.0
920,PC10,positive_Beta-diketones,0.41034001512716634
921,PC10,negative_Beta-diketones,1.0
922,PC10,"positive_Bile acids, alcohols and derivatives",0.5945331032973395
923,PC10,"negative_Bile acids, alcohols and derivatives",0.14577903584928453
924,PC10,positive_Biphenols,1.0
925,PC10,negative_Biphenols,1.0
