,PC,Label,p_value
524,PC1,positive_Pyrimidine nucleosides,1.0
525,PC1,negative_Pyrimidine nucleosides,1.0
526,PC1,positive_Pyrimidines and pyrimidine derivatives,0.4150432900432901
527,PC1,negative_Pyrimidines and pyrimidine derivatives,1.0
528,PC1,positive_Pyrroles,0.3130658011546443
529,PC1,negative_Pyrroles,1.0
530,PC1,positive_Pyrrolidines,1.0
531,PC1,negative_Pyrrolidines,1.0
532,PC1,positive_Pyrrolizines,0.5125837758652263
533,PC1,negative_Pyrrolizines,1.0
534,PC1,positive_Pyrroloquinolines,1.0
535,PC1,negative_Pyrroloquinolines,1.0
536,PC1,positive_Quaternary ammonium salts,0.291764705882353
537,PC1,negative_Quaternary ammonium salts,1.0
538,PC1,positive_Quinic acids and derivatives,1.0
539,PC1,negative_Quinic acids and derivatives,0.43181818181818177
540,PC1,positive_Quinoline carboxylic acids,1.0
541,PC1,negative_Quinoline carboxylic acids,1.0
542,PC1,positive_Quinolines and derivatives,0.1534792731451642
543,PC1,negative_Quinolines and derivatives,1.0
544,PC1,positive_Quinone and hydroquinone lipids,1.0
545,PC1,negative_Quinone and hydroquinone lipids,1.0
546,PC1,positive_Retinoids,0.4841269841269841
547,PC1,negative_Retinoids,1.0
548,PC1,positive_Salicylic acids,0.622154265179166
549,PC1,negative_Salicylic acids,1.0
550,PC1,positive_Secondary alcohols,0.12054726330635734
551,PC1,negative_Secondary alcohols,1.0
552,PC1,positive_Sesquaterpenoids,1.0
553,PC1,negative_Sesquaterpenoids,1.0
554,PC1,positive_Sesquiterpenoids,0.43835048008545385
555,PC1,negative_Sesquiterpenoids,1.0
556,PC1,positive_Solanidines and derivatives,1.0
557,PC1,negative_Solanidines and derivatives,1.0
558,PC1,positive_Solanocapsine-type alkaloids,1.0
559,PC1,negative_Solanocapsine-type alkaloids,1.0
560,PC1,positive_Sphingolipids,0.3317044066007292
561,PC1,negative_Sphingolipids,0.00013023375341404868
562,PC1,positive_Spirosolanes and derivatives,1.0
563,PC1,negative_Spirosolanes and derivatives,1.0
564,PC1,positive_Steroid acids,1.0
565,PC1,negative_Steroid acids,0.49678550555230855
566,PC1,positive_Steroid esters,1.0
567,PC1,negative_Steroid esters,1.0
568,PC1,positive_Steroid glucuronide conjugates,1.0
569,PC1,negative_Steroid glucuronide conjugates,0.26373626373626374
570,PC1,positive_Steroidal glycosides,1.0
571,PC1,negative_Steroidal glycosides,1.0
572,PC1,positive_Steroidal saponins,0.32743561030235163
573,PC1,negative_Steroidal saponins,0.08314559049204949
574,PC1,positive_Stigmastanes and derivatives,0.5350740913832199
575,PC1,negative_Stigmastanes and derivatives,1.0
576,PC1,positive_Stilbenes,0.47449442571947115
577,PC1,negative_Stilbenes,1.0
578,PC1,positive_Sulfated steroids,1.0
579,PC1,negative_Sulfated steroids,1.0
580,PC1,positive_Sulfoxides,0.2923387096774193
581,PC1,negative_Sulfoxides,1.0
582,PC1,positive_Tannins,1.0
583,PC1,negative_Tannins,1.0
584,PC1,positive_Terpene glycosides,1.0
585,PC1,negative_Terpene glycosides,0.2618585787339094
586,PC1,positive_Terpene lactones,0.3655172413793103
587,PC1,negative_Terpene lactones,1.0
588,PC1,positive_Tertiary alcohols,1.0
589,PC1,negative_Tertiary alcohols,1.0
590,PC1,positive_Tetracyclines,1.0
591,PC1,negative_Tetracyclines,1.0
592,PC1,positive_Tetrahydrofurans,0.4772727272727272
593,PC1,negative_Tetrahydrofurans,1.0
594,PC1,positive_Tetrahydroisoquinolines,0.07963185245042198
595,PC1,negative_Tetrahydroisoquinolines,1.0
596,PC1,"positive_Tetrahydroxy bile acids, alcohols and derivatives",0.7600066869978488
597,PC1,"negative_Tetrahydroxy bile acids, alcohols and derivatives",1.0
598,PC1,positive_Tetralins,0.3844696969696969
599,PC1,negative_Tetralins,1.0
600,PC1,positive_Tetrapyrroles and derivatives,0.6651161266873504
601,PC1,negative_Tetrapyrroles and derivatives,1.0
602,PC1,positive_Tetraterpenoids,1.0
603,PC1,negative_Tetraterpenoids,1.0
604,PC1,positive_Thia fatty acids,1.0
605,PC1,negative_Thia fatty acids,1.0
606,PC1,positive_Thiazoles,0.11930367831548633
607,PC1,negative_Thiazoles,0.4910714285714286
608,PC1,positive_Thienopyridines,0.47449442571947115
609,PC1,negative_Thienopyridines,1.0
610,PC1,positive_Thiolactams,1.0
611,PC1,negative_Thiolactams,1.0
612,PC1,positive_Tocopherols,1.0
613,PC1,negative_Tocopherols,1.0
614,PC1,positive_Tocotrienols,0.1667062415196743
615,PC1,negative_Tocotrienols,1.0
616,PC1,positive_Toluenes,0.5838617123020793
617,PC1,negative_Toluenes,1.0
618,PC1,positive_Triacylglycerols,1.0
619,PC1,negative_Triacylglycerols,1.0
620,PC1,positive_Triazines,0.5601106639839034
621,PC1,negative_Triazines,1.0
622,PC1,positive_Tricarboxylic acids and derivatives,1.0
623,PC1,negative_Tricarboxylic acids and derivatives,1.0
624,PC1,positive_Trichothecenes,1.0
625,PC1,negative_Trichothecenes,1.0
626,PC1,positive_Trifluoromethylbenzenes,0.5468265184742083
627,PC1,negative_Trifluoromethylbenzenes,1.0
628,PC1,"positive_Trihydroxy bile acids, alcohols and derivatives",0.49243790606298654
629,PC1,"negative_Trihydroxy bile acids, alcohols and derivatives",1.0
630,PC1,positive_Triterpene saponins,1.0
631,PC1,negative_Triterpene saponins,1.0
632,PC1,positive_Triterpenoids,0.022682441439950764
633,PC1,negative_Triterpenoids,0.05209565281133607
634,PC1,positive_Tropane alkaloids,1.0
635,PC1,negative_Tropane alkaloids,1.0
636,PC1,positive_Tryptamines and derivatives,1.0
637,PC1,negative_Tryptamines and derivatives,1.0
638,PC1,positive_Tyrosine and derivatives,0.2917718530091648
639,PC1,negative_Tyrosine and derivatives,1.0
640,PC1,positive_Ubiquinols,1.0
641,PC1,negative_Ubiquinols,1.0
642,PC1,positive_Ubiquinones,1.0
643,PC1,negative_Ubiquinones,0.3640507050277738
644,PC1,positive_Unsaturated hydrocarbons,0.6056804154766848
645,PC1,negative_Unsaturated hydrocarbons,1.0
646,PC1,positive_Very long-chain fatty acids,1.0
647,PC1,negative_Very long-chain fatty acids,0.010091937246466735
648,PC1,positive_Vitamin D and derivatives,0.4767446013270128
649,PC1,negative_Vitamin D and derivatives,1.0
650,PC1,positive_Vitamin K compounds,0.5080213903743314
651,PC1,negative_Vitamin K compounds,1.0
652,PC1,positive_Wax monoesters,1.0
653,PC1,negative_Wax monoesters,1.0
654,PC1,positive_Withanolides and derivatives,0.6396767677990762
655,PC1,negative_Withanolides and derivatives,1.0
656,PC1,positive_Xanthophylls,1.0
657,PC1,negative_Xanthophylls,1.0
658,PC1,positive_Xylenes,0.27495314126404463
659,PC1,negative_Xylenes,1.0
660,PC1,positive_m-Xylenes,0.25287356321839083
661,PC1,negative_m-Xylenes,1.0
662,PC1,positive_o-Hydroxybenzoic acid esters,1.0
663,PC1,negative_o-Hydroxybenzoic acid esters,1.0
664,PC1,positive_p-Hydroxybenzoic acid alkyl esters,1.0
665,PC1,negative_p-Hydroxybenzoic acid alkyl esters,1.0
666,PC10,"positive_1,2-diacylglycerols",1.0
667,PC10,"negative_1,2-diacylglycerols",0.3689337722429474
668,PC10,"positive_1,3-diacylglycerols",1.0
669,PC10,"negative_1,3-diacylglycerols",1.0
670,PC10,"positive_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",0.33522727272727265
671,PC10,"negative_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",1.0
672,PC10,positive_1-(1Z-alkenyl)-glycero-3-phosphocholines,1.0
673,PC10,negative_1-(1Z-alkenyl)-glycero-3-phosphocholines,0.5987418861455874
674,PC10,positive_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,1.0
675,PC10,negative_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,1.0
676,PC10,"positive_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",1.0
677,PC10,"negative_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",0.17487705553285326
678,PC10,positive_1-acyl-sn-glycero-3-phosphocholines,1.0
679,PC10,negative_1-acyl-sn-glycero-3-phosphocholines,0.31540687432563286
680,PC10,positive_1-acyl-sn-glycero-3-phosphoethanolamines,1.0
681,PC10,negative_1-acyl-sn-glycero-3-phosphoethanolamines,0.5988518313585129
682,PC10,"positive_1-acyl-sn-glycerol-2,3-cyclic-phosphates",1.0
683,PC10,"negative_1-acyl-sn-glycerol-2,3-cyclic-phosphates",1.0
684,PC10,positive_1-acyl-sn-glycerol-3-phosphoinositols,1.0
685,PC10,negative_1-acyl-sn-glycerol-3-phosphoinositols,1.0
686,PC10,positive_1-acylglycerol-3-phosphates,1.0
687,PC10,negative_1-acylglycerol-3-phosphates,1.0
688,PC10,"positive_1-alkyl,2-acylglycero-3-phosphocholines",0.677758726597469
689,PC10,"negative_1-alkyl,2-acylglycero-3-phosphocholines",1.0
690,PC10,"positive_1-alkyl,2-acylglycerophosphates",1.0
691,PC10,"negative_1-alkyl,2-acylglycerophosphates",1.0
692,PC10,positive_1-benzopyrans,1.0
693,PC10,negative_1-benzopyrans,1.0
694,PC10,positive_1-monoacylglycerols,1.0
695,PC10,negative_1-monoacylglycerols,1.0
696,PC10,positive_2-acyl-sn-glycero-3-phosphocholines,0.02487752523643055
697,PC10,negative_2-acyl-sn-glycero-3-phosphocholines,1.0
698,PC10,positive_2-deoxystreptamine aminoglycosides,1.0
699,PC10,negative_2-deoxystreptamine aminoglycosides,1.0
700,PC10,positive_2-monoacylglycerols,1.0
701,PC10,negative_2-monoacylglycerols,1.0
702,PC10,positive_2-polyprenyl-6-methoxyphenols,1.0
703,PC10,negative_2-polyprenyl-6-methoxyphenols,1.0
704,PC10,positive_21-hydroxysteroids,1.0
705,PC10,negative_21-hydroxysteroids,0.4579803940230323
706,PC10,positive_3-hydroxysteroids,1.0
707,PC10,negative_3-hydroxysteroids,1.0
708,PC10,positive_Abscisic acids and derivatives,1.0
709,PC10,negative_Abscisic acids and derivatives,1.0
710,PC10,positive_Acetals,1.0
711,PC10,negative_Acetals,1.0
712,PC10,positive_Acyclic diterpenoids,0.35433070866141725
713,PC10,negative_Acyclic diterpenoids,0.21035941299421285
714,PC10,positive_Acyclic olefins,0.33522727272727265
715,PC10,negative_Acyclic olefins,1.0
716,PC10,positive_Acyl carnitines,0.7023834268539165
717,PC10,negative_Acyl carnitines,1.0
718,PC10,positive_Acylaminobenzoic acid and derivatives,1.0
719,PC10,negative_Acylaminobenzoic acid and derivatives,0.5675755810875205
720,PC10,positive_Acylaminosugars,1.0
721,PC10,negative_Acylaminosugars,1.0
722,PC10,positive_Alanine and derivatives,1.0
723,PC10,negative_Alanine and derivatives,1.0
724,PC10,positive_Aldehydes,1.0
725,PC10,negative_Aldehydes,1.0
726,PC10,positive_Alkyl-phenylketones,1.0
727,PC10,negative_Alkyl-phenylketones,0.2615660487190317
728,PC10,positive_Allyl sulfur compounds,1.0
729,PC10,negative_Allyl sulfur compounds,1.0
730,PC10,positive_Alpha amino acid amides,1.0
731,PC10,negative_Alpha amino acid amides,1.0
732,PC10,positive_Alpha amino acid esters,1.0
733,PC10,negative_Alpha amino acid esters,0.3301046106160403
734,PC10,positive_Alpha amino acids,1.0
735,PC10,negative_Alpha amino acids,1.0
736,PC10,positive_Alpha amino acids and derivatives,1.0
737,PC10,negative_Alpha amino acids and derivatives,0.5697522816166884
738,PC10,positive_Alpha-acyloxy carbonyl compounds,1.0
739,PC10,negative_Alpha-acyloxy carbonyl compounds,1.0
740,PC10,"positive_Alpha-branched alpha,beta-unsaturated ketones",1.0
741,PC10,"negative_Alpha-branched alpha,beta-unsaturated ketones",0.1097838640488368
742,PC10,positive_Alpha-hydrogen aldehydes,1.0
743,PC10,negative_Alpha-hydrogen aldehydes,1.0
744,PC10,"positive_Amino acids, peptides, and analogues",0.6023346475632841
745,PC10,"negative_Amino acids, peptides, and analogues",0.12320844517535051
746,PC10,positive_Aminobenzamides,1.0
747,PC10,negative_Aminobenzamides,1.0
748,PC10,positive_Aminobenzoic acids,1.0
749,PC10,negative_Aminobenzoic acids,1.0
750,PC10,positive_Aminoquinolines and derivatives,1.0
751,PC10,negative_Aminoquinolines and derivatives,1.0
752,PC10,positive_Amphetamines and derivatives,1.0
753,PC10,negative_Amphetamines and derivatives,0.18516409582683052
754,PC10,positive_Anagyrine-type alkaloids,1.0
755,PC10,negative_Anagyrine-type alkaloids,1.0
756,PC10,positive_Androgens and derivatives,1.0
757,PC10,negative_Androgens and derivatives,1.0
758,PC10,positive_Androstane steroids,1.0
759,PC10,negative_Androstane steroids,0.40645161290322585
760,PC10,positive_Anilides,0.4140030441400305
761,PC10,negative_Anilides,0.44710695499707775
762,PC10,positive_Aniline and substituted anilines,1.0
763,PC10,negative_Aniline and substituted anilines,1.0
764,PC10,positive_Annonaceous acetogenins,0.6119401995074865
765,PC10,negative_Annonaceous acetogenins,1.0
766,PC10,positive_Aporphines,1.0
767,PC10,negative_Aporphines,1.0
768,PC10,positive_Aryl-aldehydes,1.0
769,PC10,negative_Aryl-aldehydes,0.2792022792022792
770,PC10,positive_Aspartic acid and derivatives,1.0
771,PC10,negative_Aspartic acid and derivatives,1.0
772,PC10,positive_Azoles,1.0
773,PC10,negative_Azoles,0.30087728628699334
774,PC10,positive_Azolidines,1.0
775,PC10,negative_Azolidines,1.0
776,PC10,positive_Benzazepines,1.0
777,PC10,negative_Benzazepines,1.0
778,PC10,positive_Benzene and substituted derivatives,0.4511265948782916
779,PC10,negative_Benzene and substituted derivatives,0.5938497300548501
780,PC10,positive_Benzenesulfonic acids and derivatives,1.0
781,PC10,negative_Benzenesulfonic acids and derivatives,0.4107181668197939
782,PC10,positive_Benzidines,1.0
783,PC10,negative_Benzidines,1.0
784,PC10,positive_Benzimidazoles,0.3010752688172043
785,PC10,negative_Benzimidazoles,1.0
786,PC10,positive_Benzodiazepines,1.0
787,PC10,negative_Benzodiazepines,1.0
788,PC10,positive_Benzodioxoles,1.0
789,PC10,negative_Benzodioxoles,1.0
790,PC10,positive_Benzoic acid esters,1.0
791,PC10,negative_Benzoic acid esters,1.0
792,PC10,positive_Benzoic acids and derivatives,1.0
793,PC10,negative_Benzoic acids and derivatives,1.0
794,PC10,positive_Benzopyrans,0.0517241298013218
795,PC10,negative_Benzopyrans,0.6898528767995132
796,PC10,positive_Benzopyrazoles,1.0
797,PC10,negative_Benzopyrazoles,1.0
798,PC10,positive_Benzoquinolines,1.0
799,PC10,negative_Benzoquinolines,0.6127428876774266
800,PC10,positive_Benzothiazepines,1.0
801,PC10,negative_Benzothiazepines,1.0
802,PC10,positive_Benzothiophenes,1.0
803,PC10,negative_Benzothiophenes,1.0
804,PC10,positive_Benzoxazines,1.0
805,PC10,negative_Benzoxazines,1.0
806,PC10,positive_Benzoxazolones,1.0
807,PC10,negative_Benzoxazolones,0.5001680107526882
808,PC10,positive_Benzyl alcohols,1.0
809,PC10,negative_Benzyl alcohols,1.0
810,PC10,positive_Benzyloxycarbonyls,1.0
811,PC10,negative_Benzyloxycarbonyls,1.0
812,PC10,positive_Beta amino acids and derivatives,1.0
813,PC10,negative_Beta amino acids and derivatives,1.0
814,PC10,positive_Beta-diketones,0.6797124372396347
815,PC10,negative_Beta-diketones,1.0
816,PC10,"positive_Bile acids, alcohols and derivatives",0.5881357402439422
817,PC10,"negative_Bile acids, alcohols and derivatives",1.0
818,PC10,positive_Brassinolides and derivatives,0.1060489085515149
819,PC10,negative_Brassinolides and derivatives,0.6596009595179924
820,PC10,positive_Camptothecins,1.0
821,PC10,negative_Camptothecins,1.0
822,PC10,positive_Carbohydrates and carbohydrate conjugates,1.0
823,PC10,negative_Carbohydrates and carbohydrate conjugates,1.0
824,PC10,positive_Carbonyl compounds,1.0
825,PC10,negative_Carbonyl compounds,1.0
826,PC10,positive_Carboximidic acids and derivatives,1.0
827,PC10,negative_Carboximidic acids and derivatives,1.0
828,PC10,positive_Carboxylic acid derivatives,1.0
829,PC10,negative_Carboxylic acid derivatives,1.0
830,PC10,positive_Carboxylic acids,1.0
831,PC10,negative_Carboxylic acids,1.0
832,PC10,positive_Cardenolide glycosides and derivatives,1.0
833,PC10,negative_Cardenolide glycosides and derivatives,1.0
834,PC10,positive_Cardenolides and derivatives,1.0
835,PC10,negative_Cardenolides and derivatives,1.0
836,PC10,positive_Cardiolipins,1.0
837,PC10,negative_Cardiolipins,1.0
838,PC10,positive_Cembrane diterpenoids,1.0
839,PC10,negative_Cembrane diterpenoids,1.0
840,PC10,positive_Cholestane steroids,1.0
841,PC10,negative_Cholestane steroids,1.0
842,PC10,positive_Cholesterols and derivatives,0.02545426520070218
843,PC10,negative_Cholesterols and derivatives,1.0
844,PC10,positive_Cholesteryl esters,0.7501579015024211
845,PC10,negative_Cholesteryl esters,0.3330264599359768
846,PC10,positive_Cinnamic acids and derivatives,1.0
847,PC10,negative_Cinnamic acids and derivatives,0.4617742001332299
848,PC10,positive_Coumarans,1.0
849,PC10,negative_Coumarans,0.5295698924731184
850,PC10,positive_Coumarins and derivatives,1.0
851,PC10,negative_Coumarins and derivatives,1.0
852,PC10,positive_Cucurbitacins,1.0
853,PC10,negative_Cucurbitacins,1.0
854,PC10,positive_Cumenes,1.0
855,PC10,negative_Cumenes,0.3804347826086956
856,PC10,positive_Cyanogenic glycosides,1.0
857,PC10,negative_Cyanogenic glycosides,0.5512820512820512
858,PC10,positive_Cyclic ketones,0.28075602535801003
859,PC10,negative_Cyclic ketones,1.0
860,PC10,positive_Cyclic olefins,1.0
861,PC10,negative_Cyclic olefins,1.0
862,PC10,positive_Cycloartanols and derivatives,0.4651162790697674
863,PC10,negative_Cycloartanols and derivatives,1.0
864,PC10,positive_Cyclohexanols,1.0
865,PC10,negative_Cyclohexanols,1.0
866,PC10,positive_Cyclohexenones,0.200100816057387
867,PC10,negative_Cyclohexenones,1.0
868,PC10,positive_Cyclohexylphenols,1.0
869,PC10,negative_Cyclohexylphenols,1.0
870,PC10,positive_Cyclopentyl nucleosides,1.0
871,PC10,negative_Cyclopentyl nucleosides,1.0
872,PC10,positive_Diazinanes,1.0
873,PC10,negative_Diazinanes,1.0
874,PC10,positive_Diazines,0.5784953358650289
875,PC10,negative_Diazines,0.5150531470156314
876,PC10,positive_Dicarboxylic acids and derivatives,1.0
877,PC10,negative_Dicarboxylic acids and derivatives,0.42710622710622703
878,PC10,positive_Dihydrofurans,1.0
879,PC10,negative_Dihydrofurans,1.0
880,PC10,"positive_Dihydroxy bile acids, alcohols and derivatives",0.5275792168996052
881,PC10,"negative_Dihydroxy bile acids, alcohols and derivatives",1.0
882,PC10,positive_Dimethoxybenzenes,1.0
883,PC10,negative_Dimethoxybenzenes,1.0
884,PC10,positive_Dioxanes,1.0
885,PC10,negative_Dioxanes,1.0
886,PC10,positive_Dipeptides,0.41665483274491094
887,PC10,negative_Dipeptides,0.5423945117547012
888,PC10,positive_Diphenylacetonitriles,1.0
889,PC10,negative_Diphenylacetonitriles,0.4055944055944056
890,PC10,positive_Diphenylethers,1.0
891,PC10,negative_Diphenylethers,1.0
892,PC10,positive_Diphenylmethanes,1.0
893,PC10,negative_Diphenylmethanes,0.235053460308729
894,PC10,positive_Diradylglycerols,1.0
895,PC10,negative_Diradylglycerols,1.0
896,PC10,positive_Diterpene glycosides,1.0
897,PC10,negative_Diterpene glycosides,0.5024592807611675
898,PC10,positive_Diterpenoids,0.4714464503125493
899,PC10,negative_Diterpenoids,1.0
900,PC10,positive_Eicosanoids,1.0
901,PC10,negative_Eicosanoids,1.0
902,PC10,positive_Endocannabinoids,1.0
903,PC10,negative_Endocannabinoids,0.45209176788124156
904,PC10,positive_Epoxides,1.0
905,PC10,negative_Epoxides,0.37352724594992637
906,PC10,"positive_Eremophilane, 8,9-secoeremophilane and furoeremophilane sesquiterpenoids",0.04134518079723557
907,PC10,"negative_Eremophilane, 8,9-secoeremophilane and furoeremophilane sesquiterpenoids",1.0
908,PC10,positive_Ergoline and derivatives,1.0
909,PC10,negative_Ergoline and derivatives,1.0
910,PC10,positive_Ergostane steroids,0.24255592746229263
911,PC10,negative_Ergostane steroids,1.0
912,PC10,positive_Ergosterols and derivatives,0.6909219286181174
913,PC10,negative_Ergosterols and derivatives,0.607422575808341
914,PC10,"positive_Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids",1.0
915,PC10,"negative_Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids",1.0
916,PC10,positive_Fatty acid esters,0.7736350537517516
917,PC10,negative_Fatty acid esters,0.3276451153880224
918,PC10,positive_Fatty acid methyl esters,1.0
919,PC10,negative_Fatty acid methyl esters,1.0
920,PC10,positive_Fatty acids and conjugates,1.0
921,PC10,negative_Fatty acids and conjugates,1.0
922,PC10,positive_Fatty acyl glycosides,0.6419652406668858
